Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Revenue,Discount,Weather,Promotion,Competitor_Pricing,Seasonality,Epidemic,Demand
8/12/2023,S001,P0017,Toys,North,161,51,0,17.63,899.13,15,Rainy,Yes,21.06,Summer,No,68
8/12/2023,S001,P0018,Groceries,North,200,142,107,63.14,8965.88,10,Rainy,No,62.29,Summer,No,127
8/12/2023,S001,P0019,Furniture,North,94,41,0,97.07,3979.87,0,Rainy,No,115.9,Summer,No,36
8/12/2023,S001,P0020,Furniture,North,444,84,0,117.4,9861.6,0,Rainy,No,140.94,Summer,No,70
8/12/2023,S002,P0001,Groceries,South,983,176,0,92.98,16364.48,15,Rainy,Yes,100.65,Summer,No,204
8/12/2023,S002,P0002,Toys,South,403,104,281,33.61,3495.44,20,Rainy,Yes,31.58,Summer,No,157
8/12/2023,S002,P0003,Groceries,South,361,117,0,83.08,9720.36,10,Rainy,No,72.13,Summer,No,123
8/12/2023,S002,P0004,Groceries,South,614,109,0,43.65,4757.85,10,Rainy,No,51.35,Summer,No,143
8/12/2023,S002,P0005,Electronics,South,350,166,0,97.78,16231.48,15,Rainy,Yes,103.82,Summer,No,168
8/12/2023,S002,P0006,Clothing,South,255,91,0,68.27,6212.57,10,Rainy,Yes,81.59,Summer,No,142
8/12/2023,S002,P0007,Toys,South,192,33,0,25.42,838.86,0,Rainy,No,23.6,Summer,No,49
8/12/2023,S002,P0008,Groceries,South,190,114,212,29.96,3415.44,10,Rainy,No,34.02,Summer,No,186
8/12/2023,S002,P0009,Groceries,South,220,131,0,68.77,9008.87,0,Rainy,No,63.1,Summer,No,112
8/12/2023,S002,P0010,Groceries,South,218,90,0,87.08,7837.2,15,Rainy,Yes,99.35,Summer,No,144
8/12/2023,S002,P0011,Groceries,South,536,151,0,114.47,17284.97,0,Rainy,No,110.93,Summer,No,141
8/12/2023,S002,P0012,Electronics,South,384,74,357,62.77,4644.98,10,Rainy,No,59.96,Summer,No,84
8/12/2023,S002,P0013,Groceries,South,803,130,0,25.09,3261.7,5,Rainy,No,27.05,Summer,No,156
8/12/2023,S002,P0014,Electronics,South,514,101,0,121.9,12311.9,5,Rainy,No,145.01,Summer,No,104
8/12/2023,S002,P0015,Clothing,South,249,80,0,64.57,5165.6,10,Rainy,No,61.8,Summer,No,93
8/12/2023,S002,P0016,Clothing,South,88,44,0,78.07,3435.08,0,Rainy,No,75.19,Summer,No,46
8/12/2023,S002,P0017,Toys,South,305,127,0,19.3,2451.1,20,Rainy,Yes,17.73,Summer,No,123
8/12/2023,S002,P0018,Clothing,South,92,68,56,23.36,1588.48,10,Rainy,No,21.28,Summer,No,61
8/12/2023,S002,P0019,Clothing,South,88,53,0,81.34,4311.02,0,Rainy,No,94.92,Summer,No,74
8/12/2023,S002,P0020,Furniture,South,262,28,0,110.96,3106.88,5,Rainy,No,123.33,Summer,No,47
8/12/2023,S003,P0001,Toys,East,264,117,230,15.88,1857.96,15,Sunny,Yes,15.73,Summer,No,111
8/12/2023,S003,P0002,Groceries,East,435,189,0,65.54,12387.06,20,Sunny,Yes,63.63,Summer,No,214
8/12/2023,S003,P0003,Electronics,East,130,130,139,107.64,13993.2,5,Sunny,No,93.64,Summer,No,156
8/12/2023,S003,P0004,Groceries,East,139,139,0,23.91,3323.49,10,Sunny,No,23.12,Summer,No,126
8/12/2023,S003,P0005,Toys,East,641,68,0,18.18,1236.24,20,Sunny,Yes,17.77,Summer,No,81
8/12/2023,S003,P0006,Toys,East,132,132,137,38.1,5029.2,25,Sunny,Yes,37.14,Summer,No,164
8/12/2023,S003,P0007,Groceries,East,223,128,0,21.36,2734.08,0,Sunny,No,23.42,Summer,No,192
8/12/2023,S003,P0008,Clothing,East,175,59,155,112.57,6641.63,0,Sunny,No,110.03,Summer,No,73
8/12/2023,S003,P0009,Groceries,East,119,119,252,75.61,8997.59,0,Sunny,No,84.29,Summer,No,217
8/12/2023,S003,P0010,Groceries,East,230,148,206,39.2,5801.6,25,Sunny,Yes,34.07,Summer,No,179
8/12/2023,S003,P0011,Electronics,East,529,89,0,114.74,10211.86,10,Sunny,No,126.24,Summer,No,104
8/12/2023,S003,P0012,Furniture,East,203,61,151,95.58,5830.38,5,Sunny,No,94.07,Summer,No,66
8/12/2023,S003,P0013,Groceries,East,427,135,0,86.37,11659.95,5,Sunny,No,80.5,Summer,No,154
8/12/2023,S003,P0014,Groceries,East,96,96,1007,154.93,14873.28,0,Sunny,No,179.5,Summer,No,289
8/12/2023,S003,P0015,Groceries,East,1210,189,0,113.29,21411.81,5,Sunny,No,127.4,Summer,No,163
8/12/2023,S003,P0016,Electronics,East,573,77,0,97.81,7531.37,0,Sunny,No,106.47,Summer,No,88
8/12/2023,S003,P0017,Furniture,East,317,103,0,122.21,12587.63,15,Sunny,Yes,109.75,Summer,No,109
8/12/2023,S003,P0018,Furniture,East,223,95,0,145.91,13861.45,5,Sunny,No,124.36,Summer,No,98
8/12/2023,S003,P0019,Groceries,East,159,116,166,70.2,8143.2,5,Sunny,No,63.44,Summer,No,180
8/12/2023,S003,P0020,Clothing,East,400,129,518,86.54,11163.66,5,Sunny,No,84.9,Summer,No,145
8/12/2023,S004,P0001,Groceries,West,1178,261,978,14.22,3711.42,20,Sunny,Yes,16.05,Summer,No,280
8/12/2023,S004,P0002,Groceries,West,215,205,573,26.47,5426.35,20,Sunny,Yes,25.94,Summer,No,264
8/12/2023,S004,P0003,Furniture,West,235,69,0,135.06,9319.14,0,Sunny,No,147.64,Summer,No,65
8/12/2023,S004,P0004,Groceries,West,480,100,0,55.54,5554,0,Sunny,No,55.22,Summer,No,92
8/12/2023,S004,P0005,Clothing,West,111,59,93,68,4012,10,Sunny,Yes,61.16,Summer,No,90
8/12/2023,S004,P0006,Groceries,West,437,196,0,47.99,9406.04,25,Sunny,Yes,42.92,Summer,No,299
8/12/2023,S004,P0007,Groceries,West,787,196,0,38.48,7542.08,5,Sunny,No,32.86,Summer,No,201
8/12/2023,S004,P0008,Furniture,West,202,101,0,116.34,11750.34,0,Sunny,No,110.09,Summer,No,108
8/12/2023,S004,P0009,Clothing,West,592,39,0,93.51,3646.89,5,Sunny,No,104.37,Summer,No,51
8/12/2023,S004,P0010,Groceries,West,390,72,0,23.96,1725.12,15,Sunny,Yes,21.27,Summer,No,108
8/12/2023,S004,P0011,Clothing,West,839,76,0,64.6,4909.6,0,Sunny,No,76.3,Summer,No,120
8/12/2023,S004,P0012,Electronics,West,107,77,65,113.31,8724.87,0,Sunny,No,112.45,Summer,No,75
8/12/2023,S004,P0013,Groceries,West,219,121,0,21.8,2637.8,5,Sunny,No,23.28,Summer,No,133
8/12/2023,S004,P0014,Furniture,West,238,82,0,158.09,12963.38,5,Sunny,No,173.99,Summer,No,72
8/12/2023,S004,P0015,Furniture,West,460,86,0,91.63,7880.18,10,Sunny,No,109.98,Summer,No,88
8/12/2023,S004,P0016,Furniture,West,213,65,0,107.01,6955.65,10,Sunny,No,117.39,Summer,No,77
8/12/2023,S004,P0017,Clothing,West,156,137,160,95.78,13121.86,15,Sunny,Yes,108.78,Summer,No,142
8/12/2023,S004,P0018,Furniture,West,148,40,0,150.9,6036,0,Sunny,No,181.94,Summer,No,56
8/12/2023,S004,P0019,Clothing,West,108,33,54,54.41,1795.53,0,Sunny,No,48.92,Summer,No,54
8/12/2023,S004,P0020,Furniture,West,186,73,0,133.84,9770.32,0,Sunny,No,121.82,Summer,No,66
8/12/2023,S005,P0001,Groceries,North,160,160,0,12.4,1984,25,Rainy,Yes,11.79,Summer,No,191
8/12/2023,S005,P0002,Electronics,North,469,100,0,39.92,3992,15,Rainy,Yes,35.46,Summer,No,118
8/12/2023,S005,P0003,Toys,North,208,65,0,27.91,1814.15,5,Rainy,No,32.22,Summer,No,86
8/12/2023,S005,P0004,Groceries,North,184,102,123,8.55,872.1,0,Rainy,No,9.06,Summer,No,132
8/12/2023,S005,P0005,Groceries,North,177,158,416,16.03,2532.74,25,Rainy,Yes,17.08,Summer,No,192
8/12/2023,S005,P0006,Groceries,North,579,165,598,63.61,10495.65,15,Rainy,Yes,67.46,Summer,No,176
8/12/2023,S005,P0007,Groceries,North,401,51,0,64.01,3264.51,10,Rainy,No,71.71,Summer,No,57
8/12/2023,S005,P0008,Groceries,North,229,79,0,62.46,4934.34,5,Rainy,No,62.32,Summer,No,96
8/12/2023,S005,P0009,Groceries,North,325,65,0,83.88,5452.2,10,Rainy,No,97.16,Summer,No,89
8/12/2023,S005,P0010,Groceries,North,660,93,0,55.34,5146.62,15,Rainy,Yes,61.98,Summer,No,125
8/12/2023,S005,P0011,Electronics,North,191,80,0,81.09,6487.2,0,Rainy,No,85.84,Summer,No,98
8/12/2023,S005,P0012,Furniture,North,348,52,0,125.48,6524.96,0,Rainy,No,109.11,Summer,No,53
8/12/2023,S005,P0013,Groceries,North,830,77,0,69.98,5388.46,10,Rainy,No,69.83,Summer,No,96
8/12/2023,S005,P0014,Furniture,North,360,60,0,180.25,10815,0,Rainy,No,165.45,Summer,No,84
8/12/2023,S005,P0015,Groceries,North,293,61,0,45.17,2755.37,10,Rainy,No,39.57,Summer,No,83
8/12/2023,S005,P0016,Toys,North,592,93,0,31.34,2914.62,10,Rainy,No,35.99,Summer,No,93
8/12/2023,S005,P0017,Toys,North,119,102,112,29.66,3025.32,25,Rainy,Yes,25.58,Summer,No,94
8/12/2023,S005,P0018,Clothing,North,247,39,0,17.52,683.28,10,Rainy,No,18.95,Summer,No,63
8/12/2023,S005,P0019,Furniture,North,253,64,0,122.79,7858.56,10,Rainy,No,105.44,Summer,No,55
8/12/2023,S005,P0020,Toys,North,144,71,68,29.35,2083.85,5,Rainy,No,25.61,Summer,No,80
8/13/2023,S001,P0001,Electronics,North,209,69,0,67.27,4641.63,10,Rainy,No,78.33,Summer,No,107
8/13/2023,S001,P0002,Clothing,North,210,24,0,37.73,905.52,25,Rainy,Yes,43.58,Summer,No,26
8/13/2023,S001,P0003,Clothing,North,263,15,0,36.92,553.8,15,Rainy,Yes,36.01,Summer,No,20
8/13/2023,S001,P0004,Electronics,North,363,74,0,107,7918,5,Rainy,No,129.07,Summer,No,108
8/13/2023,S001,P0005,Groceries,North,199,141,0,63.14,8902.74,5,Rainy,No,69.43,Summer,No,135
8/13/2023,S001,P0006,Toys,North,163,108,0,32.96,3559.68,25,Rainy,Yes,32.06,Summer,No,100
8/13/2023,S001,P0007,Groceries,North,1117,78,0,22.19,1730.82,10,Rainy,No,19.86,Summer,No,81
8/13/2023,S001,P0008,Electronics,North,52,52,112,40.15,2087.8,10,Rainy,No,47.85,Summer,No,93
8/13/2023,S001,P0009,Clothing,North,144,25,0,67.8,1695,5,Rainy,No,74.49,Summer,No,35
8/13/2023,S001,P0010,Furniture,North,378,119,479,107.55,12798.45,25,Rainy,Yes,114.74,Summer,No,107
8/13/2023,S001,P0011,Furniture,North,142,17,0,130.27,2214.59,0,Rainy,No,143.59,Summer,No,19
8/13/2023,S001,P0012,Groceries,North,417,90,0,94.11,8469.9,5,Rainy,No,81.61,Summer,No,139
8/13/2023,S001,P0013,Toys,North,102,102,120,29.36,2994.72,25,Rainy,Yes,27.54,Summer,No,131
8/13/2023,S001,P0014,Groceries,North,663,111,0,57.49,6381.39,25,Rainy,Yes,57.09,Summer,No,98
8/13/2023,S001,P0015,Toys,North,110,73,117,12.91,942.43,25,Rainy,Yes,15.42,Summer,No,116
8/13/2023,S001,P0016,Groceries,North,199,110,0,35.6,3916,10,Rainy,No,37.64,Summer,No,104
8/13/2023,S001,P0017,Toys,North,110,87,76,17.86,1553.82,20,Rainy,Yes,17.2,Summer,No,75
8/13/2023,S001,P0018,Groceries,North,165,51,0,46.19,2355.69,10,Rainy,No,50.04,Summer,No,51
8/13/2023,S001,P0019,Furniture,North,53,53,65,110.76,5870.28,5,Rainy,No,97.23,Summer,No,69
8/13/2023,S001,P0020,Furniture,North,360,33,0,104.7,3455.1,5,Rainy,No,89.03,Summer,No,41
8/13/2023,S002,P0001,Groceries,South,807,100,0,96.13,9613,0,Cloudy,No,101.47,Summer,No,154
8/13/2023,S002,P0002,Toys,South,299,157,0,30.39,4771.23,25,Cloudy,Yes,26.93,Summer,No,144
8/13/2023,S002,P0003,Groceries,South,244,201,0,79.68,16015.68,20,Cloudy,Yes,87.98,Summer,No,168
8/13/2023,S002,P0004,Groceries,South,505,124,433,48.32,5991.68,0,Cloudy,No,58.26,Summer,No,142
8/13/2023,S002,P0005,Electronics,South,184,79,0,92.87,7336.73,5,Cloudy,No,82.9,Summer,No,96
8/13/2023,S002,P0006,Clothing,South,164,81,114,63.32,5128.92,10,Cloudy,Yes,67.53,Summer,No,117
8/13/2023,S002,P0007,Toys,South,159,56,0,24.46,1369.76,10,Cloudy,No,28.98,Summer,No,81
8/13/2023,S002,P0008,Groceries,South,288,155,0,32.94,5105.7,0,Cloudy,No,35.57,Summer,No,182
8/13/2023,S002,P0009,Groceries,South,426,251,496,92.75,23280.25,0,Cloudy,No,98.64,Summer,No,246
8/13/2023,S002,P0010,Groceries,South,128,77,105,82.11,6322.47,20,Cloudy,Yes,78.38,Summer,No,128
8/13/2023,S002,P0011,Groceries,South,385,61,0,101.01,6161.61,0,Cloudy,No,90.69,Summer,No,100
8/13/2023,S002,P0012,Electronics,South,310,103,0,73.14,7533.42,0,Cloudy,No,68.32,Summer,No,98
8/13/2023,S002,P0013,Groceries,South,673,125,0,23.23,2903.75,15,Cloudy,Yes,25.81,Summer,No,168
8/13/2023,S002,P0014,Electronics,South,413,190,672,125.61,23865.9,20,Cloudy,Yes,140.84,Summer,No,172
8/13/2023,S002,P0015,Clothing,South,169,122,0,60.07,7328.54,20,Cloudy,Yes,52.58,Summer,No,107
8/13/2023,S002,P0016,Clothing,South,335,56,0,73.92,4139.52,5,Cloudy,No,85.45,Summer,No,59
8/13/2023,S002,P0017,Toys,South,178,90,0,15.96,1436.4,20,Cloudy,Yes,17.77,Summer,No,81
8/13/2023,S002,P0018,Clothing,South,80,77,105,30.53,2350.81,0,Cloudy,No,28.62,Summer,No,108
8/13/2023,S002,P0019,Clothing,South,35,35,0,81.12,2839.2,0,Cloudy,No,70.82,Summer,No,59
8/13/2023,S002,P0020,Furniture,South,234,108,338,131.56,14208.48,5,Cloudy,No,139.97,Summer,No,94
8/13/2023,S003,P0001,Toys,East,147,89,0,19.04,1694.56,0,Sunny,No,20.45,Summer,No,134
8/13/2023,S003,P0002,Groceries,East,1050,314,0,70.74,22212.36,20,Sunny,Yes,78.09,Summer,No,271
8/13/2023,S003,P0003,Electronics,East,139,76,105,71.57,5439.32,25,Sunny,Yes,79.13,Summer,No,115
8/13/2023,S003,P0004,Groceries,East,399,77,0,20.99,1616.23,10,Sunny,No,19.92,Summer,No,85
8/13/2023,S003,P0005,Toys,East,573,73,0,23.24,1696.52,10,Sunny,No,22.73,Summer,No,120
8/13/2023,S003,P0006,Toys,East,137,123,123,32.54,4002.42,25,Sunny,Yes,28.89,Summer,No,110
8/13/2023,S003,P0007,Groceries,East,95,95,0,20.35,1933.25,0,Sunny,No,22.74,Summer,No,173
8/13/2023,S003,P0008,Clothing,East,116,95,341,137.24,13037.8,0,Sunny,No,164.22,Summer,No,152
8/13/2023,S003,P0009,Groceries,East,252,124,0,76.87,9531.88,0,Sunny,No,73.5,Summer,No,203
8/13/2023,S003,P0010,Groceries,East,288,118,0,40.01,4721.18,25,Sunny,Yes,36.99,Summer,No,187
8/13/2023,S003,P0011,Electronics,East,440,138,0,151.15,20858.7,0,Sunny,No,142.31,Summer,No,143
8/13/2023,S003,P0012,Furniture,East,142,78,0,101.25,7897.5,0,Sunny,No,97.69,Summer,No,67
8/13/2023,S003,P0013,Groceries,East,1266,201,0,82.16,16514.16,25,Sunny,Yes,70.97,Summer,No,228
8/13/2023,S003,P0014,Groceries,East,545,195,0,104.93,20461.35,15,Sunny,Yes,125.97,Summer,No,188
8/13/2023,S003,P0015,Groceries,East,1021,201,1053,132.78,26688.78,15,Sunny,Yes,157.81,Summer,No,277
8/13/2023,S003,P0016,Electronics,East,496,140,0,122.93,17210.2,5,Sunny,No,117.15,Summer,No,163
8/13/2023,S003,P0017,Furniture,East,214,123,0,108.79,13381.17,20,Sunny,Yes,117.5,Summer,No,108
8/13/2023,S003,P0018,Furniture,East,128,60,0,144.56,8673.6,0,Sunny,No,156.3,Summer,No,95
8/13/2023,S003,P0019,Groceries,East,209,75,0,49.24,3693,10,Sunny,No,54.92,Summer,No,95
8/13/2023,S003,P0020,Clothing,East,271,93,0,71.41,6641.13,5,Sunny,No,63.04,Summer,No,84
8/13/2023,S004,P0001,Groceries,West,917,97,0,10.49,1017.53,5,Sunny,No,12.21,Summer,No,96
8/13/2023,S004,P0002,Groceries,West,352,209,0,24.91,5206.19,15,Sunny,Yes,28.8,Summer,No,232
8/13/2023,S004,P0003,Furniture,West,166,129,0,149.9,19337.1,10,Sunny,Yes,143.43,Summer,No,111
8/13/2023,S004,P0004,Groceries,West,932,97,0,48.26,4681.22,10,Sunny,No,45.3,Summer,No,82
8/13/2023,S004,P0005,Clothing,West,145,71,128,74.32,5276.72,5,Sunny,No,80.32,Summer,No,117
8/13/2023,S004,P0006,Groceries,West,739,89,0,38.19,3398.91,10,Sunny,Yes,43.74,Summer,No,147
8/13/2023,S004,P0007,Groceries,West,591,84,0,27.88,2341.92,0,Sunny,No,26.87,Summer,No,74
8/13/2023,S004,P0008,Furniture,West,101,101,162,114.29,11543.29,5,Sunny,No,129.31,Summer,No,136
8/13/2023,S004,P0009,Clothing,West,553,62,0,111.91,6938.42,10,Sunny,No,109.77,Summer,No,102
8/13/2023,S004,P0010,Groceries,West,318,183,794,30.07,5502.81,25,Sunny,Yes,28.34,Summer,No,240
8/13/2023,S004,P0011,Clothing,West,763,98,0,66.97,6563.06,0,Sunny,No,59.88,Summer,No,115
8/13/2023,S004,P0012,Electronics,West,95,67,64,109.11,7310.37,5,Sunny,No,105.95,Summer,No,79
8/13/2023,S004,P0013,Groceries,West,801,19,0,12.86,244.34,15,Sunny,Yes,14.58,Summer,No,18
8/13/2023,S004,P0014,Furniture,West,156,106,288,194.28,20593.68,15,Sunny,Yes,177,Summer,No,157
8/13/2023,S004,P0015,Furniture,West,374,102,254,96.05,9797.1,10,Sunny,Yes,105.19,Summer,No,102
8/13/2023,S004,P0016,Furniture,West,148,32,0,93.67,2997.44,5,Sunny,No,99.67,Summer,No,29
8/13/2023,S004,P0017,Clothing,West,179,179,227,115.02,20588.58,15,Sunny,Yes,104.7,Summer,No,191
8/13/2023,S004,P0018,Furniture,West,108,73,52,162.54,11865.42,0,Sunny,No,154.84,Summer,No,62
8/13/2023,S004,P0019,Clothing,West,129,31,0,53.88,1670.28,0,Sunny,No,53.65,Summer,No,51
8/13/2023,S004,P0020,Furniture,West,113,74,192,139.07,10291.18,0,Sunny,No,147.22,Summer,No,91
8/13/2023,S005,P0001,Groceries,North,350,155,305,13.64,2114.2,10,Rainy,No,14.77,Summer,No,177
8/13/2023,S005,P0002,Electronics,North,369,78,0,33.03,2576.34,20,Rainy,Yes,29.65,Summer,No,79
8/13/2023,S005,P0003,Toys,North,143,109,92,29.89,3258.01,10,Rainy,Yes,26.72,Summer,No,108
8/13/2023,S005,P0004,Groceries,North,205,139,0,8.26,1148.14,5,Rainy,No,7.33,Summer,No,120
8/13/2023,S005,P0005,Groceries,North,19,19,0,17.69,336.11,5,Rainy,No,19.05,Summer,No,141
8/13/2023,S005,P0006,Groceries,North,414,109,0,55.88,6090.92,15,Rainy,Yes,67.1,Summer,No,130
8/13/2023,S005,P0007,Groceries,North,919,68,0,76.79,5221.72,10,Rainy,No,68.49,Summer,No,94
8/13/2023,S005,P0008,Groceries,North,150,85,0,62.94,5349.9,0,Rainy,No,54.55,Summer,No,84
8/13/2023,S005,P0009,Groceries,North,260,86,0,84.87,7298.82,5,Rainy,No,92.84,Summer,No,77
8/13/2023,S005,P0010,Groceries,North,567,33,0,40.13,1324.29,25,Rainy,Yes,34.19,Summer,No,53
8/13/2023,S005,P0011,Electronics,North,111,96,0,83.09,7976.64,5,Rainy,No,78.26,Summer,No,105
8/13/2023,S005,P0012,Furniture,North,296,63,0,126.32,7958.16,10,Rainy,No,109.88,Summer,No,83
8/13/2023,S005,P0013,Groceries,North,753,245,0,86.46,21182.7,15,Rainy,Yes,97,Summer,No,209
8/13/2023,S005,P0014,Furniture,North,300,77,381,156.51,12051.27,20,Rainy,Yes,135.7,Summer,No,109
8/13/2023,S005,P0015,Groceries,North,232,208,351,58.43,12153.44,15,Rainy,Yes,63.1,Summer,No,210
8/13/2023,S005,P0016,Toys,North,499,62,0,31.02,1923.24,10,Rainy,No,30.66,Summer,No,75
8/13/2023,S005,P0017,Toys,North,129,129,128,32.4,4179.6,20,Rainy,Yes,36.68,Summer,No,118
8/13/2023,S005,P0018,Clothing,North,208,81,0,21.42,1735.02,5,Rainy,No,19.92,Summer,No,90
8/13/2023,S005,P0019,Furniture,North,189,44,0,118.99,5235.56,10,Rainy,No,109.93,Summer,No,47
8/13/2023,S005,P0020,Toys,North,141,46,0,27.52,1265.92,0,Rainy,No,24.79,Summer,No,49
8/14/2023,S001,P0001,Electronics,North,358,67,0,67.63,4531.21,0,Sunny,No,80.78,Summer,No,78
8/14/2023,S001,P0002,Clothing,North,186,151,136,67.79,10236.29,15,Sunny,Yes,80.02,Summer,No,162
8/14/2023,S001,P0003,Clothing,North,774,43,0,48.84,2100.12,0,Sunny,No,57.48,Summer,No,61
8/14/2023,S001,P0004,Electronics,North,289,38,0,87.29,3317.02,0,Sunny,No,97.85,Summer,No,37
8/14/2023,S001,P0005,Groceries,North,58,40,0,55.39,2215.6,0,Sunny,No,49.41,Summer,No,64
8/14/2023,S001,P0006,Toys,North,55,55,0,42.99,2364.45,0,Sunny,No,46.59,Summer,No,109
8/14/2023,S001,P0007,Groceries,North,1039,69,0,23.42,1615.98,10,Sunny,No,20.41,Summer,No,97
8/14/2023,S001,P0008,Electronics,North,112,53,60,43.83,2322.99,0,Sunny,No,40.4,Summer,No,73
8/14/2023,S001,P0009,Clothing,North,119,100,125,90.69,9069,5,Sunny,No,107.18,Summer,No,116
8/14/2023,S001,P0010,Furniture,North,259,146,0,121.84,17788.64,25,Sunny,Yes,104.68,Summer,No,131
8/14/2023,S001,P0011,Furniture,North,355,139,0,179.03,24885.17,10,Sunny,No,161.68,Summer,No,121
8/14/2023,S001,P0012,Groceries,North,327,118,302,94.08,11101.44,0,Sunny,No,110.24,Summer,No,139
8/14/2023,S001,P0013,Toys,North,120,120,187,39.45,4734,10,Sunny,Yes,44.06,Summer,No,191
8/14/2023,S001,P0014,Groceries,North,552,163,483,90.39,14733.57,10,Sunny,No,88.06,Summer,No,192
8/14/2023,S001,P0015,Toys,North,154,95,91,16.03,1522.85,0,Sunny,No,19,Summer,No,94
8/14/2023,S001,P0016,Groceries,North,89,89,845,60.11,5349.79,0,Sunny,No,56.07,Summer,No,241
8/14/2023,S001,P0017,Toys,North,99,99,121,25.26,2500.74,0,Sunny,No,27.08,Summer,No,128
8/14/2023,S001,P0018,Groceries,North,114,114,289,68.44,7802.16,25,Sunny,Yes,78.94,Summer,No,250
8/14/2023,S001,P0019,Furniture,North,65,65,125,99.81,6487.65,20,Sunny,Yes,115.38,Summer,No,104
8/14/2023,S001,P0020,Furniture,North,327,107,328,125.45,13423.15,5,Sunny,No,112.86,Summer,No,89
8/14/2023,S002,P0001,Groceries,South,707,186,0,96.59,17965.74,0,Rainy,No,101.75,Summer,No,156
8/14/2023,S002,P0002,Toys,South,423,112,0,28.16,3153.92,15,Rainy,Yes,33.46,Summer,No,95
8/14/2023,S002,P0003,Groceries,South,697,92,0,84.81,7802.52,10,Rainy,No,95.55,Summer,No,147
8/14/2023,S002,P0004,Groceries,South,381,110,0,41.47,4561.7,10,Rainy,No,39.66,Summer,No,109
8/14/2023,S002,P0005,Electronics,South,105,94,0,99.28,9332.32,0,Rainy,No,86.18,Summer,No,101
8/14/2023,S002,P0006,Clothing,South,197,80,0,68.4,5472,0,Rainy,No,64.64,Summer,No,92
8/14/2023,S002,P0007,Toys,South,861,83,0,23.67,1964.61,10,Rainy,No,26.79,Summer,No,72
8/14/2023,S002,P0008,Groceries,South,133,83,80,25.5,2116.5,0,Rainy,No,28.28,Summer,No,95
8/14/2023,S002,P0009,Groceries,South,175,175,0,75.49,13210.75,5,Rainy,No,82.83,Summer,No,181
8/14/2023,S002,P0010,Groceries,South,156,130,125,81.08,10540.4,15,Rainy,Yes,87.66,Summer,No,120
8/14/2023,S002,P0011,Groceries,South,324,146,477,107.61,15711.06,5,Rainy,No,92.16,Summer,No,137
8/14/2023,S002,P0012,Electronics,South,207,86,0,67.93,5841.98,0,Rainy,No,60.38,Summer,No,76
8/14/2023,S002,P0013,Groceries,South,548,130,701,25.59,3326.7,20,Rainy,Yes,23.38,Summer,No,210
8/14/2023,S002,P0014,Electronics,South,223,56,0,115.09,6445.04,5,Rainy,No,137.06,Summer,No,86
8/14/2023,S002,P0015,Clothing,South,605,91,0,62.8,5714.8,5,Rainy,No,68.13,Summer,No,84
8/14/2023,S002,P0016,Clothing,South,279,60,0,77.95,4677,10,Rainy,No,83.3,Summer,No,89
8/14/2023,S002,P0017,Toys,South,616,48,0,17.98,863.04,10,Rainy,No,16.41,Summer,No,67
8/14/2023,S002,P0018,Clothing,South,108,71,94,25.82,1833.22,10,Rainy,Yes,23.16,Summer,No,89
8/14/2023,S002,P0019,Clothing,South,883,88,0,79.63,7007.44,15,Rainy,Yes,74.32,Summer,No,100
8/14/2023,S002,P0020,Furniture,South,126,77,0,139.54,10744.58,5,Rainy,No,122.65,Summer,No,96
8/14/2023,S003,P0001,Toys,East,288,159,248,19.04,3027.36,5,Rainy,No,18.61,Summer,No,135
8/14/2023,S003,P0002,Groceries,East,736,162,0,58.13,9417.06,15,Rainy,Yes,68.61,Summer,No,163
8/14/2023,S003,P0003,Electronics,East,168,67,0,83.69,5607.23,0,Rainy,No,88.29,Summer,No,75
8/14/2023,S003,P0004,Groceries,East,322,179,615,28.05,5020.95,5,Rainy,No,33.01,Summer,No,182
8/14/2023,S003,P0005,Toys,East,500,87,0,20.04,1743.48,5,Rainy,No,22.64,Summer,No,74
8/14/2023,S003,P0006,Toys,East,137,39,0,34.45,1343.55,0,Rainy,No,40.02,Summer,No,59
8/14/2023,S003,P0007,Groceries,East,1134,156,0,18.27,2850.12,10,Rainy,No,15.55,Summer,No,153
8/14/2023,S003,P0008,Clothing,East,176,84,0,111.52,9367.68,0,Rainy,No,130.44,Summer,No,85
8/14/2023,S003,P0009,Groceries,East,128,128,155,61.51,7873.28,0,Rainy,No,72.22,Summer,No,139
8/14/2023,S003,P0010,Groceries,East,170,31,0,24.78,768.18,25,Rainy,Yes,22.62,Summer,No,38
8/14/2023,S003,P0011,Electronics,East,302,72,0,117.18,8436.96,5,Rainy,No,114.86,Summer,No,79
8/14/2023,S003,P0012,Furniture,East,215,62,133,92.81,5754.22,10,Rainy,No,91.68,Summer,No,72
8/14/2023,S003,P0013,Groceries,East,1065,199,0,89.63,17836.37,15,Rainy,Yes,83.61,Summer,No,212
8/14/2023,S003,P0014,Groceries,East,350,107,0,98.87,10579.09,5,Rainy,No,112.06,Summer,No,127
8/14/2023,S003,P0015,Groceries,East,820,55,0,82.03,4511.65,5,Rainy,No,86.96,Summer,No,62
8/14/2023,S003,P0016,Electronics,East,356,107,0,102.29,10945.03,5,Rainy,No,89.21,Summer,No,101
8/14/2023,S003,P0017,Furniture,East,91,65,383,125.65,8167.25,5,Rainy,No,138.88,Summer,No,99
8/14/2023,S003,P0018,Furniture,East,504,87,495,137.36,11950.32,15,Rainy,Yes,162.6,Summer,No,130
